Driver,LapNumber,Compound,TyreLife,LapTime,PitInTime,PitOutTime,Position,Team,LapTimeSec,Pitted,Year,RaceName,TotalLaps,RollingAvgLapTime,LapTimeDelta,DegRate,DegAccel,TyreHealthPct,PaceLoss,StintLength,LapsRemaining,RaceProgress,CompoundCode,InPitWindow,PitLabel
SAI,6,MEDIUM,6,0 days 00:01:34.215000,,,6.0,Ferrari,94.215,0,2023,Silverstone,52.0,93.61866666666667,0.5490000000000066,0.5490000000000066,-0.1419999999999959,82.85714285714286,1.460000000000008,6,46.0,0.11538461538461539,1,0,STAY_OUT
SAI,7,MEDIUM,7,0 days 00:01:33.427000,,,6.0,Ferrari,93.427,0,2023,Silverstone,52.0,93.76933333333334,-0.7879999999999967,-0.7879999999999967,-1.3370000000000033,80.0,0.6720000000000113,7,45.0,0.1346153846153846,1,0,STAY_OUT
SAI,8,MEDIUM,8,0 days 00:01:33.442000,,,6.0,Ferrari,93.442,0,2023,Silverstone,52.0,93.69466666666666,0.014999999999986358,0.014999999999986358,0.8029999999999831,77.14285714285714,0.6869999999999976,8,44.0,0.15384615384615385,1,0,STAY_OUT
SAI,9,MEDIUM,9,0 days 00:01:33.417000,,,6.0,Ferrari,93.417,0,2023,Silverstone,52.0,93.42866666666667,-0.024999999999991473,-0.024999999999991473,-0.03999999999997783,74.28571428571429,0.6620000000000061,9,43.0,0.17307692307692307,1,0,STAY_OUT
SAI,10,MEDIUM,10,0 days 00:01:33.405000,,,6.0,Ferrari,93.405,0,2023,Silverstone,52.0,93.42133333333334,-0.012000000000000455,-0.012000000000000455,0.012999999999991019,71.42857142857143,0.6500000000000057,10,42.0,0.19230769230769232,1,0,STAY_OUT
SAI,11,MEDIUM,11,0 days 00:01:33.279000,,,6.0,Ferrari,93.279,0,2023,Silverstone,52.0,93.367,-0.12600000000000477,-0.12600000000000477,-0.11400000000000432,68.57142857142857,0.5240000000000009,11,41.0,0.21153846153846154,1,0,STAY_OUT
SAI,12,MEDIUM,12,0 days 00:01:33.323000,,,6.0,Ferrari,93.323,0,2023,Silverstone,52.0,93.33566666666667,0.04399999999999693,0.04399999999999693,0.1700000000000017,65.71428571428572,0.5679999999999978,12,40.0,0.23076923076923078,1,0,STAY_OUT
SAI,13,MEDIUM,13,0 days 00:01:33.105000,,,6.0,Ferrari,93.105,0,2023,Silverstone,52.0,93.23566666666666,-0.2179999999999893,-0.2179999999999893,-0.26199999999998624,62.857142857142854,0.3500000000000085,13,39.0,0.25,1,1,STAY_OUT
SAI,14,MEDIUM,14,0 days 00:01:33.941000,,,6.0,Ferrari,93.941,0,2023,Silverstone,52.0,93.45633333333332,0.8359999999999985,0.8359999999999985,1.0539999999999878,60.0,1.186000000000007,14,38.0,0.2692307692307692,1,1,STAY_OUT
SAI,15,MEDIUM,15,0 days 00:01:33.623000,,,6.0,Ferrari,93.623,0,2023,Silverstone,52.0,93.55633333333333,-0.31799999999999784,-0.31799999999999784,-1.1539999999999964,57.142857142857146,0.8680000000000092,15,37.0,0.28846153846153844,1,1,STAY_OUT
SAI,16,MEDIUM,16,0 days 00:01:33.498000,,,6.0,Ferrari,93.498,0,2023,Silverstone,52.0,93.68733333333334,-0.125,-0.125,0.19299999999999784,54.285714285714285,0.7430000000000092,16,36.0,0.3076923076923077,1,1,STAY_OUT
SAI,17,MEDIUM,17,0 days 00:01:33.076000,,,6.0,Ferrari,93.076,0,2023,Silverstone,52.0,93.399,-0.42200000000001125,-0.42200000000001125,-0.29700000000001125,51.42857142857143,0.32099999999999795,17,35.0,0.3269230769230769,1,1,STAY_OUT
SAI,18,MEDIUM,18,0 days 00:01:33.302000,,,6.0,Ferrari,93.302,0,2023,Silverstone,52.0,93.29199999999999,0.2260000000000133,0.2260000000000133,0.6480000000000246,48.57142857142858,0.5470000000000113,18,34.0,0.34615384615384615,1,1,STAY_OUT
SAI,19,MEDIUM,19,0 days 00:01:33.242000,,,5.0,Ferrari,93.242,0,2023,Silverstone,52.0,93.20666666666666,-0.060000000000002274,-0.060000000000002274,-0.2860000000000156,45.714285714285715,0.487000000000009,19,33.0,0.36538461538461536,1,1,STAY_OUT
SAI,20,MEDIUM,20,0 days 00:01:33.007000,,,5.0,Ferrari,93.007,0,2023,Silverstone,52.0,93.18366666666667,-0.23499999999999943,-0.23499999999999943,-0.17499999999999716,42.85714285714286,0.25200000000000955,20,32.0,0.38461538461538464,1,1,STAY_OUT
SAI,21,MEDIUM,21,0 days 00:01:33.261000,,,5.0,Ferrari,93.261,0,2023,Silverstone,52.0,93.17,0.2539999999999907,0.2539999999999907,0.4889999999999901,40.0,0.5060000000000002,21,31.0,0.40384615384615385,1,1,STAY_OUT
SAI,22,MEDIUM,22,0 days 00:01:32.871000,,,5.0,Ferrari,92.871,0,2023,Silverstone,52.0,93.04633333333334,-0.39000000000000057,-0.39000000000000057,-0.6439999999999912,37.142857142857146,0.11599999999999966,22,30.0,0.4230769230769231,1,1,STAY_OUT
SAI,23,MEDIUM,23,0 days 00:01:32.755000,,,5.0,Ferrari,92.755,0,2023,Silverstone,52.0,92.96233333333332,-0.11599999999999966,-0.11599999999999966,0.2740000000000009,34.28571428571429,0.0,23,29.0,0.4423076923076923,1,1,PIT_SOON
SAI,24,MEDIUM,24,0 days 00:01:32.770000,,,5.0,Ferrari,92.77,0,2023,Silverstone,52.0,92.79866666666668,0.015000000000000568,0.015000000000000568,0.13100000000000023,31.42857142857143,0.015000000000000568,24,28.0,0.46153846153846156,1,0,PIT_SOON
SAI,25,MEDIUM,25,0 days 00:01:33.133000,,,5.0,Ferrari,93.133,0,2023,Silverstone,52.0,92.88600000000001,0.36299999999999955,0.36299999999999955,0.347999999999999,28.57142857142857,0.3780000000000001,25,27.0,0.4807692307692308,1,0,PIT_SOON
SAI,26,MEDIUM,26,0 days 00:01:33.181000,0 days 01:42:35.441000,,5.0,Ferrari,93.181,1,2023,Silverstone,52.0,93.028,0.04800000000000182,0.04800000000000182,-0.3149999999999977,25.714285714285708,0.42600000000000193,26,26.0,0.5,1,0,PIT_NOW
SAI,27,HARD,1,0 days 00:01:52.728000,,0 days 01:43:04.300000,12.0,Ferrari,112.728,0,2023,Silverstone,52.0,99.68066666666668,19.546999999999997,0.0,-0.04800000000000182,98.0,21.361999999999995,1,25.0,0.5192307692307693,2,0,STAY_OUT
SAI,28,HARD,2,0 days 00:01:32.220000,,,12.0,Ferrari,92.22,0,2023,Silverstone,52.0,99.37633333333333,-20.507999999999996,-20.507999999999996,-20.507999999999996,96.0,0.8539999999999992,2,24.0,0.5384615384615384,2,0,STAY_OUT
SAI,29,HARD,3,0 days 00:01:31.945000,,,11.0,Ferrari,91.945,0,2023,Silverstone,52.0,98.96433333333334,-0.2750000000000057,-0.2750000000000057,20.23299999999999,94.0,0.5789999999999935,3,23.0,0.5576923076923077,2,1,STAY_OUT
SAI,30,HARD,4,0 days 00:01:32.129000,,,10.0,Ferrari,92.129,0,2023,Silverstone,52.0,92.098,0.1840000000000117,0.1840000000000117,0.4590000000000174,92.0,0.7630000000000052,4,22.0,0.5769230769230769,2,1,STAY_OUT
SAI,31,HARD,5,0 days 00:01:32.494000,,,10.0,Ferrari,92.494,0,2023,Silverstone,52.0,92.18933333333332,0.3649999999999949,0.3649999999999949,0.18099999999998317,90.0,1.1280000000000001,5,21.0,0.5961538461538461,2,1,STAY_OUT
SAI,32,HARD,6,0 days 00:01:42.583000,,,9.0,Ferrari,102.583,0,2023,Silverstone,52.0,95.73533333333334,10.088999999999999,10.088999999999999,9.724000000000004,88.0,11.216999999999999,6,20.0,0.6153846153846154,2,1,STAY_OUT
SAI,33,HARD,7,0 days 00:02:09.650000,,,7.0,Ferrari,129.65,0,2023,Silverstone,52.0,108.24233333333332,27.067000000000007,27.067000000000007,16.97800000000001,86.0,38.284000000000006,7,19.0,0.6346153846153846,2,1,STAY_OUT
SAI,34,HARD,8,0 days 00:02:10.323000,,,7.0,Ferrari,130.323,0,2023,Silverstone,52.0,120.85200000000002,0.6730000000000018,0.6730000000000018,-26.394000000000005,84.0,38.95700000000001,8,18.0,0.6538461538461539,2,1,STAY_OUT
SAI,35,HARD,9,0 days 00:02:23.064000,,,7.0,Ferrari,143.064,0,2023,Silverstone,52.0,134.34566666666666,12.740999999999985,12.740999999999985,12.067999999999984,82.0,51.69799999999999,9,17.0,0.6730769230769231,2,1,STAY_OUT
SAI,36,HARD,10,0 days 00:02:25.182000,,,7.0,Ferrari,145.182,0,2023,Silverstone,52.0,139.523,2.117999999999995,2.117999999999995,-10.62299999999999,80.0,53.81599999999999,10,16.0,0.6923076923076923,2,1,STAY_OUT
SAI,37,HARD,11,0 days 00:02:25.086000,,,7.0,Ferrari,145.086,0,2023,Silverstone,52.0,144.444,-0.09599999999997522,-0.09599999999997522,-2.21399999999997,78.0,53.72000000000001,11,15.0,0.7115384615384616,2,1,STAY_OUT
SAI,38,HARD,12,0 days 00:02:17.408000,,,7.0,Ferrari,137.408,0,2023,Silverstone,52.0,142.55866666666665,-7.678000000000026,-7.678000000000026,-7.5820000000000505,76.0,46.04199999999999,12,14.0,0.7307692307692307,2,1,STAY_OUT
SAI,39,HARD,13,0 days 00:01:32.459000,,,7.0,Ferrari,92.459,0,2023,Silverstone,52.0,124.98433333333334,-44.948999999999984,-44.948999999999984,-37.27099999999996,74.0,1.0930000000000035,13,13.0,0.75,2,1,STAY_OUT
SAI,40,HARD,14,0 days 00:01:31.783000,,,7.0,Ferrari,91.783,0,2023,Silverstone,52.0,107.21666666666665,-0.6760000000000019,-0.6760000000000019,44.27299999999998,72.0,0.4170000000000016,14,12.0,0.7692307692307693,2,0,STAY_OUT
SAI,41,HARD,15,0 days 00:01:31.427000,,,7.0,Ferrari,91.427,0,2023,Silverstone,52.0,91.88966666666666,-0.35599999999999454,-0.35599999999999454,0.3200000000000074,70.0,0.06100000000000705,15,11.0,0.7884615384615384,2,0,STAY_OUT
SAI,42,HARD,16,0 days 00:01:31.643000,,,7.0,Ferrari,91.643,0,2023,Silverstone,52.0,91.61766666666666,0.21599999999999397,0.21599999999999397,0.5719999999999885,68.0,0.277000000000001,16,10.0,0.8076923076923077,2,0,STAY_OUT
SAI,43,HARD,17,0 days 00:01:32.890000,,,8.0,Ferrari,92.89,0,2023,Silverstone,52.0,91.98666666666666,1.2469999999999999,1.2469999999999999,1.031000000000006,66.0,1.524000000000001,17,9.0,0.8269230769230769,2,0,STAY_OUT
SAI,44,HARD,18,0 days 00:01:34.622000,,,10.0,Ferrari,94.622,0,2023,Silverstone,52.0,93.05166666666666,1.7319999999999993,1.7319999999999993,0.48499999999999943,64.0,3.2560000000000002,18,8.0,0.8461538461538461,2,0,STAY_OUT
SAI,45,HARD,19,0 days 00:01:32.606000,,,10.0,Ferrari,92.606,0,2023,Silverstone,52.0,93.37266666666666,-2.0160000000000053,-2.0160000000000053,-3.7480000000000047,62.0,1.2399999999999949,19,7.0,0.8653846153846154,2,0,STAY_OUT
SAI,46,HARD,20,0 days 00:01:31.906000,,,10.0,Ferrari,91.906,0,2023,Silverstone,52.0,93.04466666666667,-0.6999999999999886,-0.6999999999999886,1.3160000000000167,60.0,0.5400000000000063,20,6.0,0.8846153846153846,2,0,STAY_OUT
SAI,47,HARD,21,0 days 00:01:31.592000,,,10.0,Ferrari,91.592,0,2023,Silverstone,52.0,92.03466666666667,-0.31400000000000716,-0.31400000000000716,0.38599999999998147,58.0,0.2259999999999991,21,5.0,0.9038461538461539,2,0,STAY_OUT
SAI,48,HARD,22,0 days 00:01:31.438000,,,10.0,Ferrari,91.438,0,2023,Silverstone,52.0,91.64533333333334,-0.15399999999999636,-0.15399999999999636,0.1600000000000108,56.0,0.07200000000000273,22,4.0,0.9230769230769231,2,0,STAY_OUT
SAI,49,HARD,23,0 days 00:01:31.723000,,,10.0,Ferrari,91.723,0,2023,Silverstone,52.0,91.58433333333333,0.2849999999999966,0.2849999999999966,0.43899999999999295,54.0,0.3569999999999993,23,3.0,0.9423076923076923,2,0,STAY_OUT
SAI,50,HARD,24,0 days 00:01:31.408000,,,10.0,Ferrari,91.408,0,2023,Silverstone,52.0,91.52300000000001,-0.3149999999999977,-0.3149999999999977,-0.5999999999999943,52.0,0.04200000000000159,24,2.0,0.9615384615384616,2,0,STAY_OUT
SAI,51,HARD,25,0 days 00:01:31.366000,,,10.0,Ferrari,91.366,0,2023,Silverstone,52.0,91.49900000000001,-0.04200000000000159,-0.04200000000000159,0.27299999999999613,50.0,0.0,25,1.0,0.9807692307692307,2,0,STAY_OUT
SAI,52,HARD,26,0 days 00:01:31.880000,,,10.0,Ferrari,91.88,0,2023,Silverstone,52.0,91.55133333333333,0.5139999999999958,0.5139999999999958,0.5559999999999974,48.0,0.5139999999999958,26,0.0,1.0,2,0,STAY_OUT
SAR,1,MEDIUM,1,0 days 00:01:43.792000,,,15.0,Williams,103.792,0,2023,Silverstone,52.0,103.792,0.0,0.0,0.0,97.14285714285714,11.069000000000003,1,51.0,0.019230769230769232,1,0,STAY_OUT
SAR,2,MEDIUM,2,0 days 00:01:36.266000,,,16.0,Williams,96.266,0,2023,Silverstone,52.0,100.029,-7.525999999999996,-7.525999999999996,-7.525999999999996,94.28571428571429,3.5430000000000064,2,50.0,0.038461538461538464,1,0,STAY_OUT
SAR,3,MEDIUM,3,0 days 00:01:34.577000,,,16.0,Williams,94.577,0,2023,Silverstone,52.0,98.21166666666666,-1.6890000000000072,-1.6890000000000072,5.836999999999989,91.42857142857143,1.8539999999999992,3,49.0,0.057692307692307696,1,0,STAY_OUT
SAR,4,MEDIUM,4,0 days 00:01:34.332000,,,16.0,Williams,94.332,0,2023,Silverstone,52.0,95.05833333333334,-0.24500000000000455,-0.24500000000000455,1.4440000000000026,88.57142857142857,1.6089999999999947,4,48.0,0.07692307692307693,1,0,STAY_OUT
SAR,5,MEDIUM,5,0 days 00:01:34.842000,,,16.0,Williams,94.842,0,2023,Silverstone,52.0,94.58366666666666,0.5100000000000051,0.5100000000000051,0.7550000000000097,85.71428571428572,2.1189999999999998,5,47.0,0.09615384615384616,1,0,STAY_OUT
SAR,6,MEDIUM,6,0 days 00:01:34.356000,,,15.0,Williams,94.356,0,2023,Silverstone,52.0,94.50999999999999,-0.4860000000000042,-0.4860000000000042,-0.9960000000000093,82.85714285714286,1.6329999999999956,6,46.0,0.11538461538461539,1,0,STAY_OUT
SAR,7,MEDIUM,7,0 days 00:01:34.581000,,,15.0,Williams,94.581,0,2023,Silverstone,52.0,94.593,0.22500000000000853,0.22500000000000853,0.7110000000000127,80.0,1.858000000000004,7,45.0,0.1346153846153846,1,0,STAY_OUT
SAR,8,MEDIUM,8,0 days 00:01:34.108000,,,15.0,Williams,94.108,0,2023,Silverstone,52.0,94.34833333333334,-0.472999999999999,-0.472999999999999,-0.6980000000000075,77.14285714285714,1.3850000000000051,8,44.0,0.15384615384615385,1,0,STAY_OUT
SAR,9,MEDIUM,9,0 days 00:01:33.940000,,,15.0,Williams,93.94,0,2023,Silverstone,52.0,94.20966666666668,-0.16800000000000637,-0.16800000000000637,0.3049999999999926,74.28571428571429,1.2169999999999987,9,43.0,0.17307692307692307,1,0,STAY_OUT
SAR,10,MEDIUM,10,0 days 00:01:34.310000,,,14.0,Williams,94.31,0,2023,Silverstone,52.0,94.11933333333333,0.37000000000000455,0.37000000000000455,0.5380000000000109,71.42857142857143,1.5870000000000033,10,42.0,0.19230769230769232,1,0,STAY_OUT
SAR,11,MEDIUM,11,0 days 00:01:33.925000,,,14.0,Williams,93.925,0,2023,Silverstone,52.0,94.05833333333332,-0.3850000000000051,-0.3850000000000051,-0.7550000000000097,68.57142857142857,1.2019999999999982,11,41.0,0.21153846153846154,1,0,STAY_OUT
SAR,12,MEDIUM,12,0 days 00:01:34.239000,,,14.0,Williams,94.239,0,2023,Silverstone,52.0,94.158,0.31400000000000716,0.31400000000000716,0.6990000000000123,65.71428571428572,1.5160000000000053,12,40.0,0.23076923076923078,1,0,STAY_OUT
SAR,13,MEDIUM,13,0 days 00:01:34.329000,,,14.0,Williams,94.329,0,2023,Silverstone,52.0,94.16433333333333,0.0899999999999892,0.0899999999999892,-0.22400000000001796,62.857142857142854,1.6059999999999945,13,39.0,0.25,1,1,STAY_OUT
SAR,14,MEDIUM,14,0 days 00:01:33.683000,,,13.0,Williams,93.683,0,2023,Silverstone,52.0,94.08366666666666,-0.6459999999999866,-0.6459999999999866,-0.7359999999999758,60.0,0.960000000000008,14,38.0,0.2692307692307692,1,1,STAY_OUT
SAR,15,MEDIUM,15,0 days 00:01:34.123000,,,13.0,Williams,94.123,0,2023,Silverstone,52.0,94.045,0.4399999999999977,0.4399999999999977,1.0859999999999843,57.142857142857146,1.4000000000000057,15,37.0,0.28846153846153844,1,1,STAY_OUT
SAR,16,MEDIUM,16,0 days 00:01:33.771000,,,13.0,Williams,93.771,0,2023,Silverstone,52.0,93.859,-0.35200000000000387,-0.35200000000000387,-0.7920000000000016,54.285714285714285,1.0480000000000018,16,36.0,0.3076923076923077,1,1,STAY_OUT
SAR,17,MEDIUM,17,0 days 00:01:33.728000,,,13.0,Williams,93.728,0,2023,Silverstone,52.0,93.87400000000001,-0.043000000000006366,-0.043000000000006366,0.3089999999999975,51.42857142857143,1.0049999999999955,17,35.0,0.3269230769230769,1,1,STAY_OUT
SAR,18,MEDIUM,18,0 days 00:01:33.465000,,,13.0,Williams,93.465,0,2023,Silverstone,52.0,93.65466666666667,-0.262999999999991,-0.262999999999991,-0.21999999999998465,48.57142857142858,0.7420000000000044,18,34.0,0.34615384615384615,1,1,STAY_OUT
SAR,19,MEDIUM,19,0 days 00:01:33.573000,,,13.0,Williams,93.573,0,2023,Silverstone,52.0,93.58866666666665,0.10799999999998988,0.10799999999998988,0.3709999999999809,45.714285714285715,0.8499999999999943,19,33.0,0.36538461538461536,1,1,STAY_OUT
SAR,20,MEDIUM,20,0 days 00:01:33.387000,,,13.0,Williams,93.387,0,2023,Silverstone,52.0,93.47499999999998,-0.18599999999999284,-0.18599999999999284,-0.2939999999999827,42.85714285714286,0.6640000000000015,20,32.0,0.38461538461538464,1,1,STAY_OUT
SAR,21,MEDIUM,21,0 days 00:01:33.458000,,,13.0,Williams,93.458,0,2023,Silverstone,52.0,93.47266666666667,0.07099999999999795,0.07099999999999795,0.2569999999999908,40.0,0.7349999999999994,21,31.0,0.40384615384615385,1,1,STAY_OUT
SAR,22,MEDIUM,22,0 days 00:01:33.479000,,,13.0,Williams,93.479,0,2023,Silverstone,52.0,93.44133333333333,0.021000000000000796,0.021000000000000796,-0.04999999999999716,37.142857142857146,0.7560000000000002,22,30.0,0.4230769230769231,1,1,STAY_OUT
SAR,23,MEDIUM,23,0 days 00:01:33.212000,,,13.0,Williams,93.212,0,2023,Silverstone,52.0,93.383,-0.2669999999999959,-0.2669999999999959,-0.2879999999999967,34.28571428571429,0.4890000000000043,23,29.0,0.4423076923076923,1,1,STAY_OUT
SAR,24,MEDIUM,24,0 days 00:01:33.502000,,,13.0,Williams,93.502,0,2023,Silverstone,52.0,93.39766666666667,0.28999999999999204,0.28999999999999204,0.556999999999988,31.42857142857143,0.7789999999999964,24,28.0,0.46153846153846156,1,0,STAY_OUT
SAR,25,MEDIUM,25,0 days 00:01:33.508000,,,13.0,Williams,93.508,0,2023,Silverstone,52.0,93.40733333333333,0.006000000000000227,0.006000000000000227,-0.2839999999999918,28.57142857142857,0.7849999999999966,25,27.0,0.4807692307692308,1,0,STAY_OUT
SAR,26,MEDIUM,26,0 days 00:01:33.553000,,,13.0,Williams,93.553,0,2023,Silverstone,52.0,93.521,0.045000000000001705,0.045000000000001705,0.03900000000000148,25.714285714285708,0.8299999999999983,26,26.0,0.5,1,0,PIT_SOON
SAR,27,MEDIUM,27,0 days 00:01:33.731000,,,13.0,Williams,93.731,0,2023,Silverstone,52.0,93.59733333333332,0.17799999999999727,0.17799999999999727,0.13299999999999557,22.857142857142847,1.0079999999999956,27,25.0,0.5192307692307693,1,0,PIT_SOON
SAR,28,MEDIUM,28,0 days 00:01:33.490000,,,13.0,Williams,93.49,0,2023,Silverstone,52.0,93.59133333333334,-0.24099999999999966,-0.24099999999999966,-0.41899999999999693,20.0,0.7669999999999959,28,24.0,0.5384615384615384,1,0,PIT_SOON
SAR,29,MEDIUM,29,0 days 00:01:32.723000,0 days 01:47:37.014000,,12.0,Williams,92.723,1,2023,Silverstone,52.0,93.31466666666665,-0.7669999999999959,-0.7669999999999959,-0.5259999999999962,17.14285714285714,0.0,29,23.0,0.5576923076923077,1,1,PIT_NOW
SAR,30,SOFT,1,0 days 00:01:52.724000,,0 days 01:48:05.857000,16.0,Williams,112.724,0,2023,Silverstone,52.0,99.64566666666667,20.001000000000005,0.0,0.7669999999999959,95.0,21.025000000000006,1,22.0,0.5769230769230769,0,1,STAY_OUT
SAR,31,SOFT,2,0 days 00:01:31.994000,,,16.0,Williams,91.994,0,2023,Silverstone,52.0,99.14699999999999,-20.730000000000004,-20.730000000000004,-20.730000000000004,90.0,0.2950000000000017,2,21.0,0.5961538461538461,0,1,STAY_OUT
SAR,32,SOFT,3,0 days 00:01:52.267000,,,15.0,Williams,112.267,0,2023,Silverstone,52.0,105.66166666666668,20.272999999999996,20.272999999999996,41.003,85.0,20.567999999999998,3,20.0,0.6153846153846154,0,1,STAY_OUT
SAR,33,SOFT,4,0 days 00:02:08.913000,,,13.0,Williams,128.913,0,2023,Silverstone,52.0,111.058,16.646000000000015,16.646000000000015,-3.626999999999981,80.0,37.21400000000001,4,19.0,0.6346153846153846,0,1,STAY_OUT
SAR,34,SOFT,5,0 days 00:02:05.672000,,,13.0,Williams,125.672,0,2023,Silverstone,52.0,122.28399999999999,-3.241000000000014,-3.241000000000014,-19.88700000000003,75.0,33.973,5,18.0,0.6538461538461539,0,1,STAY_OUT
SAR,35,SOFT,6,0 days 00:02:02.167000,,,13.0,Williams,122.167,0,2023,Silverstone,52.0,125.584,-3.5049999999999955,-3.5049999999999955,-0.2639999999999816,70.0,30.468000000000004,6,17.0,0.6730769230769231,0,1,STAY_OUT
SAR,36,SOFT,7,0 days 00:02:24.892000,,,13.0,Williams,144.892,0,2023,Silverstone,52.0,130.91033333333334,22.724999999999994,22.724999999999994,26.22999999999999,65.0,53.193,7,16.0,0.6923076923076923,0,1,STAY_OUT
SAR,37,SOFT,8,0 days 00:02:25.271000,,,13.0,Williams,145.271,0,2023,Silverstone,52.0,137.4433333333333,0.3789999999999907,0.3789999999999907,-22.346000000000004,60.0,53.57199999999999,8,15.0,0.7115384615384616,0,1,STAY_OUT
SAR,38,SOFT,9,0 days 00:02:12.192000,,,13.0,Williams,132.192,0,2023,Silverstone,52.0,140.785,-13.07899999999998,-13.07899999999998,-13.45799999999997,55.0,40.49300000000001,9,14.0,0.7307692307692307,0,1,STAY_OUT
SAR,39,SOFT,10,0 days 00:01:32.794000,,,13.0,Williams,92.794,0,2023,Silverstone,52.0,123.419,-39.39800000000001,-39.39800000000001,-26.31900000000003,50.0,1.0949999999999989,10,13.0,0.75,0,1,STAY_OUT
SAR,40,SOFT,11,0 days 00:01:32.949000,,,13.0,Williams,92.949,0,2023,Silverstone,52.0,105.97833333333334,0.15500000000000114,0.15500000000000114,39.55300000000001,44.99999999999999,1.25,11,12.0,0.7692307692307693,0,0,STAY_OUT
SAR,41,SOFT,12,0 days 00:01:31.840000,,,13.0,Williams,91.84,0,2023,Silverstone,52.0,92.52766666666666,-1.1089999999999947,-1.1089999999999947,-1.2639999999999958,40.0,0.14100000000000534,12,11.0,0.7884615384615384,0,0,STAY_OUT
SAR,42,SOFT,13,0 days 00:01:31.699000,,,13.0,Williams,91.699,0,2023,Silverstone,52.0,92.16266666666667,-0.14100000000000534,-0.14100000000000534,0.9679999999999893,35.0,0.0,13,10.0,0.8076923076923077,0,0,STAY_OUT
SAR,43,SOFT,14,0 days 00:01:31.743000,,,13.0,Williams,91.743,0,2023,Silverstone,52.0,91.76066666666667,0.04399999999999693,0.04399999999999693,0.18500000000000227,30.0,0.04399999999999693,14,9.0,0.8269230769230769,0,0,STAY_OUT
SAR,44,SOFT,15,0 days 00:01:32.849000,,,13.0,Williams,92.849,0,2023,Silverstone,52.0,92.097,1.1060000000000088,1.1060000000000088,1.0620000000000118,25.0,1.1500000000000057,15,8.0,0.8461538461538461,0,0,STAY_OUT
SAR,45,SOFT,16,0 days 00:01:32.724000,,,12.0,Williams,92.724,0,2023,Silverstone,52.0,92.43866666666666,-0.125,-0.125,-1.2310000000000088,20.0,1.0250000000000057,16,7.0,0.8653846153846154,0,0,STAY_OUT
SAR,46,SOFT,17,0 days 00:01:32.421000,,,12.0,Williams,92.421,0,2023,Silverstone,52.0,92.66466666666668,-0.30299999999999727,-0.30299999999999727,-0.17799999999999727,15.0,0.7220000000000084,17,6.0,0.8846153846153846,0,0,STAY_OUT
SAR,47,SOFT,18,0 days 00:01:31.868000,,,12.0,Williams,91.868,0,2023,Silverstone,52.0,92.33766666666668,-0.5530000000000115,-0.5530000000000115,-0.2500000000000142,10.0,0.16899999999999693,18,5.0,0.9038461538461539,0,0,STAY_OUT
SAR,48,SOFT,19,0 days 00:01:31.710000,,,12.0,Williams,91.71,0,2023,Silverstone,52.0,91.99966666666667,-0.15800000000000125,-0.15800000000000125,0.39500000000001023,5.0,0.01099999999999568,19,4.0,0.9230769230769231,0,0,STAY_OUT
SAR,49,SOFT,20,0 days 00:01:31.873000,,,12.0,Williams,91.873,0,2023,Silverstone,52.0,91.81700000000001,0.16300000000001091,0.16300000000001091,0.32100000000001216,0.0,0.1740000000000066,20,3.0,0.9423076923076923,0,0,STAY_OUT
SAR,50,SOFT,21,0 days 00:01:32.085000,,,12.0,Williams,92.085,0,2023,Silverstone,52.0,91.88933333333334,0.21199999999998909,0.21199999999998909,0.04899999999997817,0.0,0.3859999999999957,21,2.0,0.9615384615384616,0,0,STAY_OUT
SAR,51,SOFT,22,0 days 00:01:31.956000,,,12.0,Williams,91.956,0,2023,Silverstone,52.0,91.97133333333333,-0.12899999999999068,-0.12899999999999068,-0.34099999999997976,0.0,0.257000000000005,22,1.0,0.9807692307692307,0,0,STAY_OUT
SAR,52,SOFT,23,0 days 00:01:31.984000,,,12.0,Williams,91.984,0,2023,Silverstone,52.0,92.00833333333333,0.027999999999991587,0.027999999999991587,0.15699999999998226,0.0,0.2849999999999966,23,0.0,1.0,0,0,STAY_OUT
STR,1,MEDIUM,2,0 days 00:01:42.049000,,,11.0,Aston Martin,102.049,0,2023,Silverstone,52.0,102.049,0.0,0.0,0.0,94.28571428571429,9.116,1,51.0,0.019230769230769232,1,0,STAY_OUT
STR,2,MEDIUM,3,0 days 00:01:35.093000,,,11.0,Aston Martin,95.093,0,2023,Silverstone,52.0,98.571,-6.956000000000003,-6.956000000000003,-6.956000000000003,91.42857142857143,2.1599999999999966,2,50.0,0.038461538461538464,1,0,STAY_OUT
STR,3,MEDIUM,4,0 days 00:01:34.021000,,,11.0,Aston Martin,94.021,0,2023,Silverstone,52.0,97.05433333333333,-1.0720000000000027,-1.0720000000000027,5.884,88.57142857142857,1.0879999999999939,3,49.0,0.057692307692307696,1,0,STAY_OUT
STR,4,MEDIUM,5,0 days 00:01:33.799000,,,11.0,Aston Martin,93.799,0,2023,Silverstone,52.0,94.30433333333333,-0.2219999999999942,-0.2219999999999942,0.8500000000000085,85.71428571428572,0.8659999999999997,4,48.0,0.07692307692307693,1,0,STAY_OUT
STR,5,MEDIUM,6,0 days 00:01:33.856000,,,11.0,Aston Martin,93.856,0,2023,Silverstone,52.0,93.892,0.05699999999998795,0.05699999999998795,0.27899999999998215,82.85714285714286,0.9229999999999876,5,47.0,0.09615384615384616,1,0,STAY_OUT
